X,Y,ObjectId,Store_Name,Address,Address_Line__2,City,State,Zip5,Zip4,County,Longitude,Latitude
-79.182732,34.638424,3324,Kalees 74 Supermarket,5359 Hwy 74 West,,Rowland,NC,28383,,ROBESON,-79.182732,34.638424
-75.180893,39.927147,3325,Zorrilla Deli Grocery,1950 S 21st St,,Philadelphia,PA,19145,2721,PHILADELPHIA,-75.180893,39.927147
-151.06882,60.494526,3326,Tesoro 2 Go 60203,35482 Kenai Spur Hwy,,Soldotna,AK,99669,7624,KENAI PENINSULA,-151.06882,60.494526
-122.40195,47.157593,3327,La Colmena Latin Market,10909 Portland Ave E,Ste I,Tacoma,WA,98445,5252,PIERCE,-122.40195,47.157593
-74.392342,40.43811,3328,Afandina,545 State Route 18,,East Brunswick,NJ,8816,3083,MIDDLESEX,-74.392342,40.43811
-78.620453,35.865963,3329,Papa Murphys Pizza NC049,6106 Falls of Neuse Rd,,Raleigh,NC,27609,3528,WAKE,-78.620453,35.865963
-73.644958,42.743763,3330,Dollar Tree 1419,720 Hoosick Rd,Ste W1-9,Troy,NY,12180,6681,RENSSELAER,-73.644958,42.743763
-104.94153,39.582146,3331,Alta 6017,7450 S Colorado Blvd,,Littleton,CO,80122,2247,ARAPAHOE,-104.94153,39.582146
-76.205704,42.596378,3332,Dollar Tree 1450,3916 State Route 281,,Cortland,NY,13045,8851,CORTLAND,-76.205704,42.596378
-91.436012,33.5261,3333,Dermott Market Place,109 S Main St,,Dermott,AR,71638,2329,CHICOT,-91.436012,33.5261
-71.443733,42.772861,3334,Dollar Tree 1546,68 Derry St,,Hudson,NH,3051,3705,HILLSBOROUGH,-71.443733,42.772861
-78.696861,42.930393,3335,Dollar Tree 1791,6363 Transit Rd,Ste 200,Depew,NY,14043,1088,ERIE,-78.696861,42.930393
-86.761002,36.09996,3336,Bangkok Market,3207 Powell Ave,,Nashville,TN,37204,4535,DAVIDSON,-86.761002,36.09996
-82.764099,32.145336,3337,Enmarket 745,176 E Highway 126,,Alamo,GA,30411,3844,WHEELER,-82.764099,32.145336
-78.696968,43.031845,3338,Dollar Tree 1814,9648 Transit Rd,Ste 900,East Amherst,NY,14051,2266,ERIE,-78.696968,43.031845
-73.756889,42.280277,3339,Dollar Tree 1860,450 Fairview Ave,Ste 200,Hudson,NY,12534,1050,COLUMBIA,-73.756889,42.280277
-95.50856,29.678381,3340,Sunny's Food Mart,9303 Fondren Rd,,Houston,TX,77074,6951,HARRIS,-95.50856,29.678381
-76.99929,42.857853,3341,Dollar Tree 1984,389 Hamilton St,,Geneva,NY,14456,2920,ONTARIO,-76.99929,42.857853
-70.872688,42.067574,3342,Dollar Tree 4510,430 Liberty St,Ste 1,Hanson,MA,2341,1199,PLYMOUTH,-70.872688,42.067574
-73.113182,42.698124,3343,Dollar Tree 4508,30 American Legion Dr,,North Adams,MA,1247,3913,BERKSHIRE,-73.113182,42.698124
-115.27822,36.1591,3344,Redrock Chevron 1,8500 W Charleston Blvd,,Las Vegas,NV,89117,1238,CLARK,-115.27822,36.1591
-92.447243,35.112865,3345,Kum & Go 171,1775 Old Morrilton Hwy,,Conway,AR,72032,2863,FAULKNER,-92.447243,35.112865
-95.776558,29.738632,3346,Trader Joe's 429,2717 Commercial Center Blvd,,Katy,TX,77494,6410,FORT BEND,-95.776558,29.738632
-80.671883,28.201187,3347,Wawa Store 5190,5605 N Wickham Rd,,Palm Shores,FL,32940,,BREVARD,-80.671883,28.201187
-77.689957,43.16478,3348,Dollar General 19236,2390 Lyell Ave,,Rochester,NY,14606,5738,MONROE,-77.689957,43.16478
-78.630188,42.768772,3349,Dollar General 19220,41 Buffalo Rd,,East Aurora,NY,14052,1648,ERIE,-78.630188,42.768772
-73.91774,40.868793,3350,85 Deli Mini Market Corp,5008 Broadway,,New York,NY,10034,1605,NEW YORK,-73.91774,40.868793
-83.752068,36.312988,3351,BreadBox 3485,6302 Maynardville Hwy,,Maynardville,TN,37807,4804,UNION,-83.752068,36.312988
-73.973747,40.696259,3352,147 Friends Grocery Corp,147 Park Ave,,Brooklyn,NY,11205,2002,KINGS,-73.973747,40.696259
-81.426155,35.812565,3353,Market Basket 21,538 Dudley Shoals Rd,,Granite Falls,NC,28630,8443,CALDWELL,-81.426155,35.812565
-86.893318,41.680313,3354,Speedway 6634,101 E Us Highway 20,,Michigan City,IN,46360,7358,LA PORTE,-86.893318,41.680313
-118.44844,34.046516,3355,7 Eleven Store 25887 E,11285 Santa Monica Blvd,,Los Angeles,CA,90025,3155,LOS ANGELES,-118.44844,34.046516
-81.358269,35.76326,3356,Market Basket 22,502 Burke St,,Hickory,NC,28601,7245,CATAWBA,-81.358269,35.76326
-81.427544,35.793709,3357,Market Basket 23,91 S Main St,,Granite Falls,NC,28630,1911,CALDWELL,-81.427544,35.793709
-81.501526,35.829628,3358,Market Basket 24,1494 Cajah Mountain Rd,,Hudson,NC,28638,8925,CALDWELL,-81.501526,35.829628
-81.361168,35.792915,3359,Market Basket 25,4940 Grace Chapel Rd,,Granite Falls,NC,28630,9506,CALDWELL,-81.361168,35.792915
-101.40533,36.269146,3360,Allsups 172,101 N Main,,Gruver,TX,79040,,HANSFORD,-101.40533,36.269146
-87.74678,42.052532,3361,JEWEL 3465,9449 Skokie Blvd,,Skokie,IL,60077,1312,COOK,-87.74678,42.052532
-101.19661,36.198074,3362,Allsups 019,305 W Kenneth Ave,,Spearman,TX,79081,2031,HANSFORD,-101.19661,36.198074
-104.52271,33.39957,3363,Stripes 172,611 N Main St,,Roswell,NM,88201,4823,CHAVES,-104.52271,33.39957
-104.55943,33.394032,3364,Stripes 182,2600 W 2nd St,,Roswell,NM,88201,1211,CHAVES,-104.55943,33.394032
-104.39771,32.842682,3365,Stripes 186,104 N 1st St,,Artesia,NM,88210,2102,EDDY,-104.39771,32.842682
-95.411949,29.851376,3366,La Michoacana Meat Market 53,5902 N Shepherd Dr,,Houston,TX,77091,4246,HARRIS,-95.411949,29.851376
-104.25177,32.437698,3367,Stripes 227,2005 W Pierce St,,Carlsbad,NM,88220,3559,EDDY,-104.25177,32.437698
-82.954086,39.588856,3368,ALDI 61034 61034,23455 US Highway 23 S,,Circleville,OH,43113,9016,PICKAWAY,-82.954086,39.588856
-76.146469,43.020374,3369,Brighton Food Mart Corp,204 W Brighton Ave,,Syracuse,NY,13205,1625,ONONDAGA,-76.146469,43.020374
-82.631905,38.474808,3370,Raman Petroleum,2201 Winchester Ave,,Ashland,KY,41101,7831,BOYD,-82.631905,38.474808
-117.31488,34.108395,3371,Josie's Bakery,1332 W 5th St,Ste 107,San Bernardino,CA,92411,2626,SAN BERNARDINO,-117.31488,34.108395
-84.629036,33.992229,3372,Texaco Food Mart,2675 Stilesboro Rd NW,,Kennesaw,GA,30152,4201,COBB,-84.629036,33.992229
-112.18601,33.625237,3373,Shell 24,5904 W Greenway Rd,,Glendale,AZ,85306,3202,MARICOPA,-112.18601,33.625237
-92.401436,34.747047,3374,TRADER JOE'S 756,11450 Financial Centre Pkwy,,Little Rock,AR,72211,3736,PULASKI,-92.401436,34.747047
-111.88235,34.574936,3375,Shell 48,1673 W. Hwy 260,,Camp Verde,AZ,86322,,YAVAPAI,-111.88235,34.574936
-81.863594,41.024849,3376,Wayside Market,190 Center St,,Seville,OH,44273,9580,MEDINA,-81.863594,41.024849
-112.28298,34.652718,3377,Shell 60,8233 E. Hwy 89,,Prescott Valley,AZ,86312,,YAVAPAI,-112.28298,34.652718
-80.50045,27.63933,3378,Vero Beach Sunoco 01,8418 20th St,,Vero Beach,FL,32966,1701,INDIAN RIVER,-80.50045,27.63933
-83.018661,42.669689,3379,Speedway 2254,11325 E 23 Mile,,Utica,MI,48316,,MACOMB,-83.018661,42.669689
-89.53862,38.553738,3380,Germantown Groceries Llc,401 Munster St,,Germantown,IL,62245,1007,CLINTON,-89.53862,38.553738
-86.682961,37.461948,3381,Blue Moon Variety Shoppe,8228 US Highway 62 E,,Horse Branch,KY,42349,9327,OHIO,-86.682961,37.461948
-84.49572,39.03743,3382,Wentworths Market,4456 Decoursey Ave,,Covington,KY,41015,1856,KENTON,-84.49572,39.03743
-69.91581,43.906586,3383,Dollar Tree 4516,8 Gurnet Rd,Ste 1,Brunswick,ME,4011,2766,CUMBERLAND,-69.91581,43.906586
-70.664459,41.759552,3384,Dollar Tree 4449,2991 Cranberry Hwy,,East Wareham,MA,2538,1354,PLYMOUTH,-70.664459,41.759552
-74.153557,41.316364,3385,Dollar Tree 4436,128 Bailey Farm Rd,Ste 1,Monroe,NY,10950,4951,ORANGE,-74.153557,41.316364
-72.812721,41.554508,3386,Deals 4519,495 Chamberlain Hwy,,Meriden,CT,6451,1801,NEW HAVEN,-72.812721,41.554508
-71.43541,42.273918,3387,A V's Market,890 Waverly St,,Framingham,MA,1702,6844,MIDDLESEX,-71.43541,42.273918
-94.617386,36.668121,3388,Tiff City Store,10724 West Mo-76,,Tiff City,MO,64843,,MCDONALD,-94.617386,36.668121
-80.138992,26.188589,3389,Kwik Stop,4975 NE 6th Ave,,Fort Lauderdale,FL,33334,2346,BROWARD,-80.138992,26.188589
-91.111206,30.392147,3390,Dollar Tree 7715,1921 Staring Ln,,Baton Rouge,LA,70810,1033,EAST BATON ROUGE,-91.111206,30.392147
-97.321823,37.688995,3391,EZ Choice Meats,230 N Cleveland Ave,,Wichita,KS,67214,4024,SEDGWICK,-97.321823,37.688995
-73.051727,41.311295,3392,Big Y World Class Market 117,656 New Haven Ave,,Derby,CT,6418,2528,NEW HAVEN,-73.051727,41.311295
-89.930878,35.098438,3393,Getwell Gas Express,1220 Getwell Rd,,Memphis,TN,38111,7316,SHELBY,-89.930878,35.098438
-71.083595,42.394833,3394,Trader Joe's 560,145 Middlesex Ave,,Somerville,MA,2145,1105,MIDDLESEX,-71.083595,42.394833
-82.369698,36.377731,3395,Zeke's Market,3701 Bristol Hwy.,,Johnson,TN,37601,,WASHINGTON,-82.369698,36.377731
-81.375145,28.392078,3396,7-ELEVEN 32798 A,11900 S Orange Ave,,Orlando,FL,32824,5711,ORANGE,-81.375145,28.392078
-101.04343,39.81311,3397,Casey's General Store 2945,310 Grant St,,Atwood,KS,67730,1558,RAWLINS,-101.04343,39.81311
-94.736053,37.010666,3398,Casey's General Store 2946,2403 Military Ave,,Baxter Springs,KS,66713,2326,CHEROKEE,-94.736053,37.010666
-97.275887,37.392403,3399,Casey's General Store 2947,400 N Logan St,,Belle Plaine,KS,67013,9115,SUMNER,-97.275887,37.392403
-97.781662,37.630665,3400,Casey's General Store 2948,425 N Main St,,Cheney,KS,67025,8829,SEDGWICK,-97.781662,37.630665
-95.636528,37.033138,3401,Casey's General Store 2950,1311 W 11th St,,Coffeyville,KS,67337,3607,MONTGOMERY,-95.636528,37.033138
-101.06259,39.396549,3402,Casey's General Store 2951,1615 W 4th St,,Colby,KS,67701,1544,THOMAS,-101.06259,39.396549
-97.569214,35.485878,3403,Public Wholesale And Food Market,3020 NW 16th St,,Oklahoma City,OK,73107,4721,OKLAHOMA,-97.569214,35.485878
-105.09643,39.987049,3404,Sunflower Farmers Market 319,555 W South Boulder Rd,Ste A,Lafayette,CO,80026,2754,BOULDER,-105.09643,39.987049
-95.547554,29.714569,3405,Irrawaddy Food Store LLC,5880 Ranchester Dr,Ste 100,Houston,TX,77036,2442,HARRIS,-95.547554,29.714569
-95.055534,41.906578,3406,Dollar General 16937,325 6th St,,Manning,IA,51455,1321,CARROLL,-95.055534,41.906578
-98.534874,29.510622,3407,Fas Stop,4030 Vance Jackson Rd,,San Antonio,TX,78213,2923,BEXAR,-98.534874,29.510622
-117.11245,32.688541,3408,LA NUEVA MICHOACANA MEAT MARKET,1702 Vesta St,,San Diego,CA,92113,3952,SAN DIEGO,-117.11245,32.688541
-88.098892,41.538292,3409,Sunshine Food Mart,806 Wilcox St,,Joliet,IL,60435,4641,WILL,-88.098892,41.538292
-81.613174,35.322006,3410,Harry's Quick Shop,730 Washburn Switch Rd,,Shelby,NC,28150,9069,CLEVELAND,-81.613174,35.322006
-83.641609,32.631489,3411,CVS PHARMACY 3773,802 N Houston Rd,,Warner Robins,GA,31093,1502,HOUSTON,-83.641609,32.631489
-78.54837,35.725304,3412,CVS PHARMACY 8935,6216 Battle Bridge Rd,,Raleigh,NC,27610,6202,WAKE,-78.54837,35.725304
-87.61895,41.809425,3413,New York Deli Inc,316 E 47th St,,Chicago,IL,60653,4004,COOK,-87.61895,41.809425
-121.48533,38.559685,3414,Broadway Petroleum 2068,2100 Broadway,,Sacramento,CA,95818,2518,SACRAMENTO,-121.48533,38.559685
-122.53674,45.476566,3415,G & S Market,12217 SE Foster Rd,,Portland,OR,97236,4912,MULTNOMAH,-122.53674,45.476566
-117.10472,47.667694,3416,Liberty Lake Chevron,1109 N Liberty Lake Rd,,Liberty Lake,WA,99019,7525,SPOKANE,-117.10472,47.667694
-79.20076,34.684048,3417,College Sun-do Inc.,701 W 3rd St,,Pembroke,NC,28372,7979,ROBESON,-79.20076,34.684048
-75.210526,38.324226,3418,Berlin Food Mart,111 Flower St,,Berlin,MD,21811,1315,WORCESTER,-75.210526,38.324226
-98.585266,29.197746,3419,Blancos I.s.,21887 State Highway 16 S,,Von Ormy,TX,78073,5183,BEXAR,-98.585266,29.197746
-82.82959,40.370823,3420,Pilot Travel Center 455,488 State Route 61,,Marengo,OH,43334,9415,MORROW,-82.82959,40.370823
-79.49855,39.776825,3421,Yogi Petro Corp,4634 National Pike,,Markleysburg,PA,15459,1032,FAYETTE,-79.49855,39.776825
-71.094131,42.268147,3422,Masud Food Shop,1643 Blue Hill Ave,,Mattapan,MA,2126,2107,SUFFOLK,-71.094131,42.268147
-73.940201,40.829971,3423,"Fish Express Ny, Inc",94 Saint Nicholas Pl,,New York,NY,10032,8005,NEW YORK,-73.940201,40.829971
-104.92221,39.680901,3424,Alta 6013,1970 S Holly St,,Denver,CO,80222,4834,DENVER,-104.92221,39.680901
-97.477478,30.351088,3425,Super Mart,15501 Highway 290 E,,Elgin,TX,78621,4107,BASTROP,-97.477478,30.351088
-83.099495,39.972618,3426,Pilot Travel Center 213,3600 Interchange Rd,,Columbus,OH,43204,1434,FRANKLIN,-83.099495,39.972618
-90.020782,35.128475,3427,Bellevue Xpress,1243 Lamar Ave,,Memphis,TN,38104,4525,SHELBY,-90.020782,35.128475
144.78148,13.488184,3428,New Plaza Market,238 Tun Jesus Crisostomo St,Lot 2-1 Tract 236,Tamuning,GU,96931,,GUAM,144.78148,13.488184
-85.213226,42.930305,3429,Speedway 3592,40 N Bridge St,,Saranac,MI,48881,5108,IONIA,-85.213226,42.930305
-85.665718,42.906216,3430,Rich Oil 6275,3155 Division Ave S,,Grand Rapids,MI,49548,1148,KENT,-85.665718,42.906216
-95.849396,36.118935,3431,WALGREENS 03037,11332 E 31st St,,Tulsa,OK,74146,1905,TULSA,-95.849396,36.118935
-82.178078,29.005898,3432,Stop N' Save  4,287 Marion Oaks Ln,,Ocala,FL,34473,2803,MARION,-82.178078,29.005898
-86.263252,43.201519,3433,Speedway 6297,2797 Henry St,,Muskegon,MI,49441,3509,MUSKEGON,-86.263252,43.201519
-71.836739,42.33839,3434,Leroux Meats & Deli Inc,624 Main St,Ste 1,Holden,MA,1520,1800,WORCESTER,-71.836739,42.33839
-86.220604,43.132931,3435,Speedway 6303,6582 Grand Haven Rd,,Muskegon,MI,49441,6062,MUSKEGON,-86.220604,43.132931
-85.960159,43.467152,3436,Speedway 6308,902 W Main St,,Fremont,MI,49412,1419,NEWAYGO,-85.960159,43.467152
-84.475273,45.647785,3437,Speedway 6312,401 Mackinaw Ave,,Cheboygan,MI,49721,1164,CHEBOYGAN,-84.475273,45.647785
-85.530807,42.26701,3438,Speedway 6612,2375 S Sprinkle Rd,,Kalamazoo,MI,49001,4139,KALAMAZOO,-85.530807,42.26701
-86.765083,36.172913,3439,Citgo East Nashville,500 Main St,,Nashville,TN,37206,3602,DAVIDSON,-86.765083,36.172913
-85.428307,41.791821,3440,Speedway 7143,600 S Centerville Rd,,Sturgis,MI,49091,3018,ST JOSEPH,-85.428307,41.791821
-86.610649,41.798889,3441,Speedway 7322,4 Ash St W,,Three Oaks,MI,49128,1204,BERRIEN,-86.610649,41.798889
-85.663071,41.797085,3442,Speedway 7428,14973 US Highway 12,,White Pigeon,MI,49099,8129,ST JOSEPH,-85.663071,41.797085
-82.696411,28.280628,3443,7-ELEVEN 32725 A,7131 Ridge Rd,,Port Richey,FL,34668,6939,PASCO,-82.696411,28.280628
-85.535667,44.745846,3444,Speedway 8340,2014 N Us Highway 31 N,,Traverse City,MI,49686,3750,GRAND TRAVERSE,-85.535667,44.745846
-86.338745,41.946442,3445,Speedway 8720,105 N Cass St,,Berrien Springs,MI,49103,1086,BERRIEN,-86.338745,41.946442
-75.548729,37.893497,3446,E&C ENTERPRISES VA 603,10361 Lankford Hwy,,Temperanceville,VA,23442,2428,ACCOMACK,-75.548729,37.893497
-76.412682,41.080189,3447,Quick Shop 1,3 Fowlersville Rd,,Orangeville,PA,17859,9023,COLUMBIA,-76.412682,41.080189
-84.682938,45.027424,3448,Speedway 8760,730 W Main St,,Gaylord,MI,49735,1821,OTSEGO,-84.682938,45.027424
-77.446609,41.132782,3449,Save-a-lot 45124,100 E Walnut St,,Lock Haven,PA,17745,3522,CLINTON,-77.446609,41.132782
-84.70948,44.657413,3450,Speedway 8769,308 S James St,,Grayling,MI,49738,1818,CRAWFORD,-84.70948,44.657413
-85.504616,42.332245,3451,Speedway 8777,6434 Gull Rd,,Kalamazoo,MI,49048,6152,KALAMAZOO,-85.504616,42.332245
-72.873367,41.621056,3452,India Bazar,151 Queen St,Ste B,Southington,CT,6489,,HARTFORD,-72.873367,41.621056
-85.554527,42.869732,3453,Speedway 8887,5173 Broadmoor Ave Se,,Grand Rapids,MI,49512,5394,KENT,-85.554527,42.869732
-118.33488,34.203476,3454,Tony's Market,2813 N Glenoaks Blvd,,Burbank,CA,91504,2604,LOS ANGELES,-118.33488,34.203476
-84.495476,38.034046,3455,Speedway 9512,515 E Euclid Ave,,Lexington,KY,40502,1735,FAYETTE,-84.495476,38.034046
-84.519859,38.002068,3456,Speedway 9621,2490 Nicholasville Rd,,Lexington,KY,40503,3157,FAYETTE,-84.519859,38.002068
-89.107475,32.797546,3457,Dollar General 15867,1100 Pecan Ave,,Philadelphia,MS,39350,,NESHOBA,-89.107475,32.797546
-77.949661,35.970051,3458,Bi Rite Market 9 Llc 9,920 Eastern Ave,,Nashville,NC,27856,1716,NASH,-77.949661,35.970051
-101.92229,33.608418,3459,CVS 4783,608 N Slide Rd,,Lubbuck,TX,79416,,LUBBOCK,-101.92229,33.608418
-81.326317,28.365234,3460,Publix 1625,14185 Lake Nona Blvd,,Orlando,FL,32824,,ORANGE,-81.326317,28.365234
-72.614708,42.471161,3461,Circle K 7509,1 Greenfield Rd,,South Deerfield,MA,1373,9618,FRANKLIN,-72.614708,42.471161
-81.526398,41.397392,3462,Bedford Deli Inc,661 Northfield Rd,,Bedford,OH,44146,3847,CUYAHOGA,-81.526398,41.397392
-86.459793,32.107838,3463,Brighttek,8346 Highway 97,,Letohatchee,AL,36047,,LOWNDES,-86.459793,32.107838
-94.175468,36.07206,3464,Wal-Mart Express 2997,616 N Garland Ave,Ste 363,Fayetteville,AR,72701,3116,WASHINGTON,-94.175468,36.07206
-106.79694,34.652725,3465,Love's Travel Stop 726,1903 Camino del Llano,,Belen,NM,87002,,VALENCIA,-106.79694,34.652725
-78.683716,33.825134,3466,Circle K 272422,511 Highway 17 S,,North Myrtle Beach,SC,29582,3213,HORRY,-78.683716,33.825134
-78.659195,33.858009,3467,Circle K 272482,13 Highway 90 E,,Little River,SC,29566,9280,HORRY,-78.659195,33.858009
-78.12999,35.593594,3468,Circle K 272931,402 S Church St,,Kenly,NC,27542,5002,JOHNSTON,-78.12999,35.593594
-77.946075,35.690281,3469,Circle K 272939,2928 US Highway 301 S,,Wilson,NC,27893,6858,WILSON,-77.946075,35.690281
-78.911804,35.1497,3470,Circle K 2723010,1571 McArthur Rd,,Fayetteville,NC,28311,1003,CUMBERLAND,-78.911804,35.1497
-89.323555,43.04789,3471,Papa Murphys Take & Bake Pizza WI065,115 E Broadway,,Monona,WI,53716,4005,DANE,-89.323555,43.04789
-78.710251,33.809525,3472,Circle K 2723057,2101 Highway 17 S,,North Myrtle Beach,SC,29582,4251,HORRY,-78.710251,33.809525
-82.637421,27.86364,3473,Sharks Seafood Mrket,10020 Gandy Blvd N,,Saint Petersburg,FL,33702,2230,PINELLAS,-82.637421,27.86364
-87.759956,41.748844,3474,Speedway 8329,5550 W 79th St,,Burbank,IL,60459,1352,COOK,-87.759956,41.748844
-78.671295,33.870903,3475,Circle K 2723140,3498 Highway 9 E,,Little River,SC,29566,7830,HORRY,-78.671295,33.870903
-78.614609,33.876358,3476,Circle K 2723220,1599 Highway 17,,Little River,SC,29566,9226,HORRY,-78.614609,33.876358
-77.198364,38.833065,3477,Naz Foods Halal Meat & Grocery,4231 Markham St,Ste C,Annandale,VA,22003,3023,FAIRFAX,-77.198364,38.833065
-83.283455,42.47422,3478,Dollar Village 1,25283 Telegraph Rd,,Southfield,MI,48033,5263,OAKLAND,-83.283455,42.47422
-81.626617,35.100792,3479,Circle K 2723406,100 Shelby Hwy,,Gaffney,SC,29340,2320,CHEROKEE,-81.626617,35.100792
-78.661003,33.842976,3480,Circle K 2723484,1501 Highway 17 N,,North Myrtle Beach,SC,29582,2553,HORRY,-78.661003,33.842976
-71.429665,41.789623,3481,My First Choice Inc,255 Reservoir Ave,,Providence,RI,2907,3402,PROVIDENCE,-71.429665,41.789623
-74.206863,41.508675,3482,Speedway 7870,2057 State Route 208,,Montgomery,NY,12549,2639,ORANGE,-74.206863,41.508675
-122.6545,45.535023,3483,SAFEWAY 1612,1100 NE Broadway St,,Portland,OR,97232,1232,MULTNOMAH,-122.6545,45.535023
-79.119965,35.423328,3484,Circle K 2723843,4470 NC Highway 87 S,,Sanford,NC,27332,211,LEE,-79.119965,35.423328
-81.665802,35.094093,3485,Circle K 2723959,1711 W Floyd Baker Blvd,,Gaffney,SC,29341,1207,CHEROKEE,-81.665802,35.094093
-81.707733,35.084518,3486,Circle K 2723961,1103 Hyatt St,,Gaffney,SC,29341,3310,CHEROKEE,-81.707733,35.084518
-81.05883,35.279045,3487,Nichols Food Store 4,1813 Hickory Grove Rd,,Gastonia,NC,28056,9428,GASTON,-81.05883,35.279045
-79.068604,35.275002,3488,Circle K 2723998,2531 NC Highway 87 S,,Cameron,NC,28326,7691,HARNETT,-79.068604,35.275002
-78.492226,33.917053,3489,Circle K 2723999,927 Seaside Rd SW,,Ocean Isle Beach,NC,28469,6156,BRUNSWICK,-78.492226,33.917053
-80.302322,25.718437,3490,Walgreens 11880,6701 Miller Dr,,Miami,FL,33155,5721,MIAMI DADE,-80.302322,25.718437
-117.98213,33.773731,3491,Crazy Liquor,8604 Garden Grove Blvd,,Garden Grove,CA,92844,1143,ORANGE,-117.98213,33.773731
-84.509132,34.101303,3492,Arnold Mill Chevron,238 Arnold Mill Rd,,Woodstock,GA,30188,,CHEROKEE,-84.509132,34.101303
-81.701462,30.177902,3493,Race Trac 196,947 Park Ave,,Orange Park,FL,32073,4119,CLAY,-81.701462,30.177902
144.75807,13.356268,3494,Inarajan Market,124 Pale Duenas,,Inarajan,GU,96915,36ND,GUAM,144.75807,13.356268
-81.33194,35.243263,3495,Circle K 2723970,225 Cleveland Ave,,Kings Mountain,NC,28086,3105,CLEVELAND,-81.33194,35.243263
-81.932755,28.162878,3496,BJB Seafood And More LLC,1120 Hollywood Ln,,Lakeland,FL,33809,1624,POLK,-81.932755,28.162878
-121.62292,39.761154,3497,Dollar General 14477,6625 Skyway,,Paradise,CA,95969,3921,BUTTE,-121.62292,39.761154
-97.731293,30.330755,3498,C-mart Icehouse,1308 W Koenig Ln,,Austin,TX,78756,1400,TRAVIS,-97.731293,30.330755
-80.84462,33.519119,3499,Dd's Foodmart 4,2751 Magnolia St,,Orangeburg,SC,29115,2502,ORANGEBURG,-80.84462,33.519119
-84.14061,33.895851,3500,Exxon Food Mart,4785 Lawrenceville Hwy NW,,Lilburn,GA,30047,3842,GWINNETT,-84.14061,33.895851
-84.700981,45.027431,3501,Big Lots 1871,1401 W Main St,,Gaylord,MI,49735,8946,OTSEGO,-84.700981,45.027431
-76.54158,39.329189,3502,7-Eleven 27456D,5401 Radecke Ave,,Baltimore,MD,21206,4441,BALTIMORE CITY,-76.54158,39.329189
-87.708427,41.967651,3503,Andys Fruit Ranch,4733 N Kedzie Ave,,Chicago,IL,60625,4420,COOK,-87.708427,41.967651
-88.225533,30.685156,3504,West Mobile Produce Market Mercado Latino,312 Schillinger Rd S,Ste V,Mobile,AL,36608,5032,MOBILE,-88.225533,30.685156
-83.893494,34.243931,3505,BP Food Store,4510 McEver Rd,,Oakwood,GA,30566,2508,HALL,-83.893494,34.243931
-82.731567,37.668583,3506,Dollar General 18906,3244 S Lake Dr,,Prestonsburg,KY,41653,1384,FLOYD,-82.731567,37.668583
-77.299599,37.299438,3507,Golden Express,100 S 15th Ave,,Hopewell,VA,23860,3729,HOPEWELL,-77.299599,37.299438
-90.089287,29.895643,3508,Dollar General 14037,3958 Westbank Expy,,Harvey,LA,70058,2656,JEFFERSON,-90.089287,29.895643
-104.97259,39.914097,3509,Sunflower Farmers Market 321,1131 E 120th Ave,,Denver,CO,80233,5712,ADAMS,-104.97259,39.914097
-70.845703,43.494511,3510,One Earth Food Store,191 Emery Mills Rd,,Shapleigh,ME,4076,3907,YORK,-70.845703,43.494511
-84.294586,42.805061,3511,Shaftsburg Village Market,6840 W Beard Rd,,Shaftsburg,MI,48882,,SHIAWASSEE,-84.294586,42.805061
-95.486534,29.994322,3512,Aldi 17,3715 Cypress Creek Pkwy,,Houston,TX,77068,3501,HARRIS,-95.486534,29.994322
-88.728096,36.28532,3513,"Kountry Korner Store, Llc",9308 Highway 22,,Dresden,TN,38225,1802,WEAKLEY,-88.728096,36.28532
-73.13208,41.206062,3514,EZ Stop,3355 Main St,Ste 1,Stratford,CT,6614,4845,FAIRFIELD,-73.13208,41.206062
-105.54561,41.306152,3515,Dollar Tree 3584,4037 E Grand Ave,Ste B,Laramie,WY,82070,5128,ALBANY,-105.54561,41.306152
-111.18302,45.730564,3516,Town Pump of Bozeman #10 5402,77 E Valley Center Rd,,Bozeman,MT,59718,8572,GALLATIN,-111.18302,45.730564
-83.286247,42.482281,3517,7-eleven Store #34539 A 34539 A,26355 Telegraph Rd,,Southfield,MI,48033,5317,OAKLAND,-83.286247,42.482281
-77.552986,36.665184,3518,Red Barn Food Store,1539 Skippers Rd,,Emporia,VA,23847,6104,EMPORIA,-77.552986,36.665184
-85.277908,34.980053,3519,Mega Star 5,795 Chickamauga Ave,,Rossville,GA,30741,1404,WALKER,-85.277908,34.980053
-85.152229,41.061722,3520,Broadway Pointe,2531 Broadway,,Fort Wayne,IN,46807,1107,ALLEN,-85.152229,41.061722
-72.498497,42.11451,3521,CVS Pharmacy 1157,1242 Parker St,,Springfield,MA,1129,1006,HAMPDEN,-72.498497,42.11451
-81.356308,41.615788,3522,Dairy Mart 5475,9370 Chillicothe Rd,,Willoughby,OH,44094,9299,LAKE,-81.356308,41.615788
-97.031586,44.72282,3523,Castlewood Corner Market,130 E Main St,,Castlewood,SD,57223,7712,HAMLIN,-97.031586,44.72282
-82.467125,36.831726,3524,Black Diamond 72,193 Hanging Rock Pkwy,,Dungannon,VA,24245,3611,SCOTT,-82.467125,36.831726
-73.537262,41.0569,3525,CVS Pharmacy 3719,11A Forest St,,Stamford,CT,6901,1820,FAIRFIELD,-73.537262,41.0569
